id,data_provider,country,language,product_category,brand,model,year_of_manufacture,repair_status,group_identifier,date,problem
anstiftung_1586,Anstiftung,DEU,German,Hi-Fi integrated,Unknown,Unknown,????,Unknown,repaircafe-freital,2019-06-05,"Es wurde in der Anzeige nichts mehr dargestellt. Die Fluoreszenzanzeige ging nicht mehr, weil ihre Heizung ausgefallen war. Zu reparieren ist da nichts, aber wenn der Besucher bei einer Online-Auktionsplattform ein gleiches Gerät mit einem anderen Fehler ersteht, können wir aus zweien eines machen."
anstiftung_1587,Anstiftung,DEU,German,Hi-Fi integrated,Unknown,Unknown,????,Unknown,repaircafe-freital,2019-06-05,"Beim Zerlegen des Gerätes konnten wir eine abgebrochene Lautsprecherklemme finden, die hineingefallen war. Offenbar hatte sie dabei an einigen Stellen Kurzschlüsse ausgelöst. Die dadurch verursachten Fehler konnten wir leider nicht finden."
anstiftung_1589,Anstiftung,DEU,German,Laptop,Unknown,Unknown,????,Fixed,repaircafe-freital,2019-06-05,"Arbeitete langsam, vor allem bei vielen offenen Programmen.  Wir konnten den eingebauten Arbeitsspeicher von 2 GB auf 4 GB erweitern, indem wir mitgebrachte RAM-Riegel einbauten und testeten. Nun wird wieder ein flüssigeres Arbeiten mit dem Gerät möglich sein."
anstiftung_1591,Anstiftung,DEU,German,Headphones,Welltech,Unknown,????,Repairable,repaircafe-dresden,2019-06-05,"Funkkopfhörer funktionierte nicht mehr. Der Fehler ließ sich vor Ort allerdings nicht reproduzieren. Nach dem Einschalten leuchtete die rote Betriebs-LED und nachdem der Sender mit einem Audiosignal gespeist wurde und der Kopfhörer auf die Sendefrequenz eingestellt war, konnten wir aus diesem auch etwas hören. Offenbar war es zuvor an der Verbindung zur Sendeeinheit gescheitert, die über einen zweiten Knopf am Funkkopfhörer vorgenommen wird. Wir erklärten der Besitzerin die Funktion und gaben noch ein paar "
anstiftung_1592,Anstiftung,DEU,German,Hi-Fi separates,Unknown,Unknown,????,Fixed,repaircafe-freital,2019-06-05,Fortsetzung vom Februar: Spielte keine Kassetten mehr ab. Antriebsriemen waren verschlissen. Riemen gewechselt.
anstiftung_1594,Anstiftung,DEU,German,Laptop,Dell,Unknown,????,Unknown,repaircafe-dresden,2019-06-05,"Windows 7 Betriebssystem wurde zuletzt und eingerichtet. Diesmal haben wir einige der ursprünglichen Programme wie z.B. SeaMonkey wieder installiert, E-Mail-Konten eingerichtet und den Browser konfiguriert. Fertig wurden wir allerdings nicht; für das nächste Mal bleibt noch ausreichend zu tun."
anstiftung_1595,Anstiftung,DEU,German,Hair & Beauty item,AKA,Unknown,????,Fixed,repaircafe-freital,2019-06-05,"Er blies nur noch kalt. Nach dem Öffnen, was auch hier etwas knifflig war, sahen wir, dass die Heizwendel an der Klemmbefestigung abgebrochen war. Wir konnten sie aber wieder neu befestigen"
anstiftung_1596,Anstiftung,DEU,German,Small kitchen item,Unknown,Unknown,????,Unknown,repaircafe-freital,2019-06-05,"Sie funktionierte nicht mehr. Wieder einmal war es eine Herausforderung, das Ding aufzubekommen. Nachdem das geschafft war, konnten wir eine defekte Heizeinheit feststellen."
anstiftung_1597,Anstiftung,DEU,German,Hi-Fi separates,Marantz,Unknown,????,Repairable,repaircafe-dresden,2019-06-05,"Plattenteller dreht sich nicht.  Antriebsriemen verschlissen und ausgeleiert.  Zusammen suchten wir einen passenden Ersatzriemen für das Gerät heraus. Der Besitzer will sich diesen nun besorgen und dann auch selber einbauen. Wie sich der Plattenspieler öffnen lässt, weiß er nun ja."
anstiftung_1598,Anstiftung,DEU,German,Small kitchen item,Unknown,Unknown,????,Fixed,repaircafe-freital,2019-06-05,"das Gerät arbeitete nur noch auf höchster Stufe. Das Zerlegen gestaltete sich etwas schwierig, aber wir schafften es, das Teil zerstörungsarm zu öffnen. Auf dem Schalter konnten wir einen Klecks Lötzinn finden, der die Anschlüsse überbrückte. Offenbar wurde bei der Herstellung unsauber gearbeitet und nach einiger Betriebszeit sorgte der bis dahin nur anhaftende Klecks für elektrische Leitung. Wir entfernten die ungewollte Brücke und das Gerät lief wieder in unterschiedlichen Geschwindigkeitstufen. So einen "
anstiftung_1599,Anstiftung,DEU,German,Laptop,Lenovo,Unknown,????,Unknown,repaircafe-dresden,2019-06-05,"Notebook startete, aber der Bildschirm blieb dabei jedoch vollkommen dunkel."
anstiftung_1601,Anstiftung,DEU,German,Small kitchen item,Unknown,Unknown,????,Fixed,repaircafe-freital,2019-06-05,hatte ihren Dienst komplett eingestellt. Wir konnten eine defekte Thermosicherung finden und haben diese gewechselt.
anstiftung_1602,Anstiftung,DEU,German,Hair & Beauty item,Unknown,Unknown,????,Fixed,repaircafe-freital,2019-06-05,"war offenbar etwas altersschwach geworden, der Motor drehte zu langsam. Wir haben das Gerät zerlegt, gereinigt und die Gleitlager des Motors geschmiert."
anstiftung_1603,Anstiftung,DEU,German,Hi-Fi integrated,LG Electronics,Unknown,????,Fixed,repaircafe-dresden,2019-06-05,"Der CD-Teller war von der Spindelmotorachse gerutscht. Scheinbar hat die ursprünglich als Presspassung ausgelegte Verbindung mit der Zeit nachgegeben, sodass das Kunststoffteil schließlich keinen Halt mehr auf der Welle fand. Ein neues Ersatzteil wäre hier sicher die beste Lösung gewesen. Mit etwas Kraftkleber gelang es jedoch ebenso gut. Die Besitzerin wird die Klebung zunächst aushärten lassen, bevor sie es daheim testet."
anstiftung_1604,Anstiftung,DEU,German,Portable radio,Unknown,Unknown,????,Fixed,repaircafe-freital,2019-06-05,"funktionierte nicht mehr. Wir stellten einen defekten Umschalter zwischen Netz- und Batteriebetrieb fest. Da sie das Gerät ohnehin nur am Netz betreibt, bauten wir den Schalter aus. Weiterhin konnten wir einen kratzenden Lautstärkeregler mit etwas Kontaktspray besänftigen."
anstiftung_1605,Anstiftung,DEU,German,Small home electrical,Unknown,Unknown,????,Unknown,repaircafe-freital,2019-06-05,"Sie löste aus, ohne dass jemand am Gartentor geklingelt hat. Ein Austauschgerät zeigte das Verhalten nicht. Leider konnten wir die Elektronik nur in Augenschein nehmen und keinen Fehler finden, da uns die Schaltungsunterlagen und entsprechende Messtechnik fehlten. Erklärbar ist das Phänomen mit Störeinwirkungen durch andere Funkfernbedienungen für Auto oder Garage, aber reparieren konnten wir da leider nichts."
anstiftung_1606,Anstiftung,DEU,German,Large home electrical,Exquisit,Unknown,????,Repairable,repaircafe-dresden,2019-06-05,"Grill funktioniert, Mikrowellenfunktion nicht - Teller drehte sich, die Zeituhr lief und die Garraumbeleuchtung wurde eingeschaltet. In der Zuleitung vom Transformator fanden wir eine durchgebrannte Hochspannungssicherung, die Abdeckung vom Mikrowellen-Hohlleiter war auch ziemlich mit Fett zugesetzt. Beides wird versorgt"
anstiftung_1608,Anstiftung,DEU,German,Desktop computer,Commodore,Unknown,????,Repairable,repaircafe-dresden,2019-06-05,"Der Heimcomputer ließ sich partout nicht mehr einschalten. Wir diagnostizierten zahlreiche ausgetrocknete Elektrolytkondensatoren, für die der Gast nun Ersatz besorgt, bevor es dann beim nächsten Mal an den Austausch gehen kann."
anstiftung_1609,Anstiftung,DEU,German,Small kitchen item,Unknown,Unknown,????,Fixed,repaircafe-freital,2019-06-05,"Es pumpte kein Wasser durch das System. Wir nahmen es auseinander, was ziemlich knifflig war. Als wir die Pumpe direkt mit Strom versorgten, ratterte sie zwar los, aber Wasser kam keines. Beim Zerlegen der Pumpe konnten wir keinen Fehler finden, doch nach dem Zusammenbauen funktionierte sie und somit das ganze Gerät wieder."
anstiftung_1610,Anstiftung,DEU,German,Watch/clock,Unknown,Unknown,????,Fixed,repaircafe-freital,2019-06-05,Nur noch der Sekundenzeiger wurde angetrieben. Die Zahnräder für den großen und den kleinen Zeiger waren abgekoppelt. Die Pressung eines Metallzahnrades auf der Plastik-Mitnehmerwelle hielt nicht und hat deshalb den Rest des Getriebes nicht mehr angetrieben. Mit ein wenig Nachbiegen konnten wir das beheben.
anstiftung_1611,Anstiftung,DEU,German,Small home electrical,Huanyang,Unknown,????,End of life,repaircafe-dresden,2019-06-05,"Frequenzumrichter einer CNC-Fräsmaschine. Mitten im Betrieb löste plötzlich der FI-Schutzschalter und die Sicherung aus. Wir stellten zwei defekte IGBTs fest, an denen sich Durchgang messen ließ. Da aber vermutlich auch die dahinter liegende Steuerelektronik in Mitleidenschaft gezogen wurde, wird sich eine Reparatur wahrscheinlich nicht lohnen"
anstiftung_1612,Anstiftung,DEU,German,Hi-Fi integrated,Unknown,Unknown,????,Repairable,repaircafe-freital,2019-06-05,"Der CD-Player nahm keine CDs mehr an und das Kassettendeck bewegte das Band nicht. Der CD-Player konnte auch mit Hilfe einer Druckluftflasche nicht zum Annehmen einer CD überredet werden. Am Kassettenlaufwerk wurde der Antriebsriemen gewechselt und das Laufwerk lief wieder. Bei der Reparatur wurden auch mehrere gealterte Elektrolytkondensatoren festgestellt - allerdings war ein Tausch aufgrund fehlenden Materials nicht möglich. Der Schalter für die Audioquelle zeigte typische Altersschwäche, die mit Kontakt"
anstiftung_1613,Anstiftung,DEU,German,Hi-Fi integrated,Unknown,Unknown,????,Unknown,repaircafe-freital,2019-06-05,Dieses schaltete nach einem Überspannungsschaden wahllos zwischen den Eingangskanälen hin und her und wechselte dauernd zwischen „CD open“ und „CD close“. Das Schadensbild deutete auf einen Prozessorfehler hin
anstiftung_1614,Anstiftung,DEU,German,Portable radio,Sony,Unknown,????,Unknown,repaircafe-dresden,2019-06-05,"rauscht nur - defekter des Signalprozessors, kein Ersatz"
anstiftung_1615,Anstiftung,DEU,German,Portable radio,Philips,Unknown,????,Repairable,repaircafe-dresden,2019-06-05,Nächsten defekten Teile gefunden -> Vorstufentransistoren müssen versorgt werden
anstiftung_1616,Anstiftung,DEU,German,Hi-Fi integrated,Sony,Unknown,????,Fixed,repaircafe-freital,2019-06-05,Gab nur noch Rauschen von sich und die Anzeige blieb dunkel.  Mehrere defekte Kondensatoren gewechselt.
anstiftung_1617,Anstiftung,DEU,German,Hi-Fi separates,Fisher,Unknown,????,Unknown,repaircafe-dresden,2019-06-05,"Mit dem Kassettenrekorder ließen sich keine Musikkassetten mehr aufnehmen, da an einigen Lagern im Aufnahmebetrieb zu hohe Reibung auftrat. Wir zerlegten die Laufwerksmechanik, fetteten bewegte Teile und spendierten den Lagerstellen etwas Öl. Leider bestand das Problem auch danach noch. Wir konnten keine Ursache finden, der Gast probiert es daher zu Hause selbstständig weiter."
anstiftung_1618,Anstiftung,DEU,German,Flat screen,CMX,Unknown,????,Fixed,repaircafe-freital,2019-06-05,"Ließ sich nicht mehr einschalten, machte nur ""Plopp"" und ging wieder aus.  zwei offensichtlich defekte Elkos auf der Netzteilplatine"
anstiftung_1620,Anstiftung,DEU,German,Power tool,Unknown,Unknown,????,Fixed,repaircafe-freital,2019-06-05,Funktionierte nicht mehr.  Gebrochene Lötstelle auf der Steuerplatine.
anstiftung_1621,Anstiftung,DEU,German,Portable radio,Unknown,Unknown,????,Fixed,repaircafe-dresden,2019-06-05,Lautstärkeknopf etwas locker auf der Achse. Mit etwas Schrumpfschlauch auf der Drehknopfachse ließ sich das mechanische Spiel ausreichend verringern.
anstiftung_1622,Anstiftung,DEU,German,Vacuum,Unknown,Unknown,????,Fixed,repaircafe-freital,2019-06-05,"Einen bereits zerlegter Staubsauger, der zwar aufgrund eines ausgeschlagenen Motorlagers merkwürdige Geräusche von sich gab, seinen Dienst jedoch noch zufriedenstellend verrichtete, wurde mit unserer Hilfe wieder zusammengebaut."
anstiftung_1623,Anstiftung,DEU,German,Small kitchen item,VEB Kombinat Elektromaschinenbau Dresden,Unknown,????,Repairable,repaircafe-dresden,2019-06-05,"leuchtete bei Betrieb auffällig hell durch das Gehäuse, Schneidwerk bleibt bei öffnen der Abdeckung nicht sofort stehen.  Ursächlich hierfür waren defekte Mikrotaster, die die Netzspannung und die Last der elektrodynamischen Bremse zu- bzw. abschalten. Die Besitzerin besorgt neue Taster, die wir ihr beim nächsten Mal einbauen können."
anstiftung_1625,Anstiftung,DEU,German,Large home electrical,Unknown,Unknown,????,Unknown,repaircafe-freital,2019-06-05,"Der Teller dreht sich zwar noch und auch das Licht funktionierte, die aber sie erwärmte nichts mehr.  Das Magnetron war durchgebrannt."
anstiftung_1626,Anstiftung,DEU,German,Vacuum,Unknown,Unknown,????,Unknown,repaircafe-freital,2019-06-05,"Er wollte sein Kabel nicht mehr einziehen. Wir wollten das Gerät öffnen und untersuchen, aber der Besitzer entschied sich kurzfristig anders. Er hatte leider keine Zeit mehr und wird uns später noch einmal besuchen."
anstiftung_1627,Anstiftung,DEU,German,Hair & Beauty item,EWT,Unknown,????,Fixed,repaircafe-dresden,2019-06-05,Kabelbruchs am Knickschutz - Eingekürzt und neu angeschlossen
anstiftung_1628,Anstiftung,DEU,German,Power tool,Unknown,Unknown,????,Fixed,repaircafe-freital,2019-06-05,Es drehte sich nichts mehr. Wir fanden einen Kabelbruch am Stecker und tauschten das Netzkabel durch ein neues aus.
anstiftung_1629,Anstiftung,DEU,German,Handheld entertainment device,Unknown,Unknown,????,Fixed,repaircafe-freital,2019-06-05,"war heruntergefallen und sagte keinen Mucks mehr.  Es war kein Fehler zu finden und das Gerät ging auch wieder und lud sich auf. Der Besitzer wird zu Hause nochmal sein Ladegerät prüfen, vielleicht ist das ja kaputt."
anstiftung_1630,Anstiftung,DEU,German,Power tool,Unknown,Unknown,????,Repairable,repaircafe-freital,2019-06-05,"Funktionierte nicht mehr.  Drehzahlregler von der Leiterplatte der Steuerelektronik lose gerüttelt. Leider war diese komplett vergossen, sodass wir auf der Rückseite der Leiterplatte nicht an die Lötstellen herankamen. Hier ist ein neues Originalteil vom Hersteller nötig. ."
anstiftung_1631,Anstiftung,DEU,German,DLSR / Video Camera,Unknown,Unknown,????,Fixed,repaircafe-freital,2019-06-05,"Er warf die Kassetten immer gleich wieder aus.  Bei dem Gerät war die Bandführung defekt, die wir wieder instand setzten und das Gerät funktionierte wieder."
anstiftung_1632,Anstiftung,DEU,German,Toy,Unknown,Unknown,????,Repairable,repaircafe-dresden,2019-06-05,"Der Helikopter wollte einfach nicht richtig abheben und verhielt sich auch komisch in der Luft. Die Rotorblätter waren schon sehr mitgenommen und eines war auch eingerissen. Die Qualität der Blätter taugt leider bei den meisten dieser Spielzeug-Helis nichts. Sie sind schlecht geformt und drücken den Hubschrauber mehr herunter, als dass sie ihm Auftrieb verleihen. Wir haben sie erwärmt und zurechtgebogen und schon war er in der Luft. Damit können wir die Motoren als Fehlerursache schon mal ausschließen. Ein "
anstiftung_1633,Anstiftung,DEU,German,Portable radio,Philips,Unknown,????,Repairable,repaircafe-dresden,2019-06-05,Fortsetzung der Reparatur. Die besorgten Ersatzteile wurden eingebaut. Anschließend weitere Fehersuche. -> Kurzschluss der Endstufe im rechten Kanal
anstiftung_1634,Anstiftung,DEU,German,Hi-Fi separates,RFT,Unknown,????,Fixed,repaircafe-dresden,2019-06-05,Am Plattenspieler war der 5-polige DIN-Stecker kaputt. Ein Neuer war da und wurde gewechselt.
anstiftung_1635,Anstiftung,DEU,German,Desktop computer,Commodore,Unknown,????,Repairable,repaircafe-dresden,2019-06-05,"Die Ersatzteile für den Amiga 600 waren besorgt. Insgesamt wurden 15 SMD-Elkos und vier Becher-Elkos auf der Hauptplatine gewechselt. Einen Test konnte er dann erst zu Hause durchführen. Leider gibt es nur einen Teilerfolg: der Computer bootet immer noch nicht, es wird aber jetzt immerhin ein Videosignal ausgegeben. Er will sich im Kollegenkreis noch einmal umhören, ob da noch jemand eine Idee hat."
anstiftung_1636,Anstiftung,DEU,German,Flat screen,Telefunken,Unknown,????,Unknown,repaircafe-dresden,2019-06-05,"Der Fernseher ließ sich zwar einschalten und startete auch nach ein paar Sekunden - die Hintergrundbeleuchtung wird angeschaltet – aber dann war auch schon Schluss. Bei der Diagnose konnten wir zwar einen Elektrolytkondensator mit schlechtem ESR-Wert finden, den wir auch wechselten, aber leider führte das nicht zum Erfolg. Der Besucher musste den Fernseher leider wieder mit dem gleichen Fehlerbild mitnehmen."
anstiftung_1637,Anstiftung,DEU,German,Hi-Fi separates,Denon,Unknown,????,Unknown,repaircafe-dresden,2019-06-05,"Cer Verstärker ließ sich zwar einschalten, sagte aber keinen Mucks. Dafür leuchteten paar LEDs, die einen Fehler beschreiben. Besitzer will selber recherchieren."
anstiftung_1638,Anstiftung,DEU,German,Small home electrical,Cateye,Unknown,????,Unknown,repaircafe-dresden,2019-06-05,"Batterieleuchte blieb dunkel. Der Akku war vollgeladen, der Schalter funktionierte, nur die LED blieb dunkel. Hier konnten wir nur ihren Defekt feststellen."
anstiftung_1639,Anstiftung,DEU,German,Portable radio,Sony,Unknown,????,Fixed,repaircafe-dresden,2019-06-05,Der FM-AM Receiver wollte erst bei hoher Lautstärke mit beiden Kanälen arbeiten. Nachlöten von diversen Lötstellen. Nach der Montage alles wieder in Ordnung.
anstiftung_1640,Anstiftung,DEU,German,Small kitchen item,Siemens,Unknown,????,Fixed,repaircafe-dresden,2019-06-05,An der Küchenmaschine war nichts kaputt - der neue Besitzer brauchte eine Einweisung.
anstiftung_1641,Anstiftung,DEU,German,Hi-Fi separates,Unknown,Unknown,????,Fixed,repaircafe-freital,2019-06-04,"funktionierte nicht mehr. Das Gerät war schmutzig und lange Zeit nicht in Gebrauch. Durch mehrmaliges Betätigen der Schalter und Regler ließen sich wieder Töne und Funktionen entlocken. Wir öffneten das Gerät, säuberten es und behandelten alle betroffenen Teile mit Kontaktspray oder Öl. Das Gerät funktionierte wieder, allerdings war der Schließmechanismus des CD-Faches defekt. Da das ein Standardteil ist, empfahlen wir dem Besitzer, bei einem anderen Altgerät, z. B.auf dem Wertstoffhof, nach einem Ersatztei"
anstiftung_1642,Anstiftung,DEU,German,Vacuum,Unknown,Unknown,????,Fixed,repaircafe-freital,2019-06-04,"Er hatte den Antrieb schon einmal auseinandergenommen, aber es funktionierte nicht wieder. Wir suchten und fanden die Fehler und bauten das Teil richtig zusammen. Dann ging es auch wieder."
anstiftung_1643,Anstiftung,DEU,German,Hi-Fi separates,RFT,Unknown,????,Repairable,repaircafe-freital,2019-06-04,"Es lief das Kassettenteil nicht mehr. Wir öffneten das Gerät und säuberten es, aber einige Gummiräder im Antrieb waren porös geworden und so konnte der Motor die Kraft nicht mehr übertragen. Eine Restauration wäre möglich, übersteigt aber unsere Möglichkeiten und ist dem Besitzer auch zu viel. Als Radio taugt es noch (solange es noch analoges Radio geben wird)."
anstiftung_1644,Anstiftung,DEU,German,Hi-Fi separates,Sony,Unknown,????,End of life,repaircafe-freital,2019-06-04,"hatte hin und wieder Ausfallerscheinungen, was einen Wackelkontakt vermuten ließ. Wir stellten gealterte Lötstellen auf der gesamten Leiterplatte fest. Nachdem wir viele der Lötstellen nachgelötet hatten und den Verstärker testeten, stieg leider der ""Rauch des Todes"" auf. Das Teil war nicht mehr zu retten."
anstiftung_1645,Anstiftung,DEU,German,Hi-Fi integrated,Unknown,Unknown,????,Repairable,repaircafe-freital,2019-06-04,"CD-Wechsler ging nicht mehr. Während der schwierigen Demontage des Gerätes fiel aus dem Inneren eine Optokoppler-Linse heraus. Da das Zerlegen immer schwieriger wurde und nur wenig Aussicht auf Reparatur bestand, brachen wir das ab und bauten das Gerät wieder zusammen. Alles außer dem CD-Laufwerk funktioniert ja noch."
anstiftung_1646,Anstiftung,DEU,German,Small kitchen item,Unknown,Unknown,????,Repairable,repaircafe-freital,2019-06-04,"wurde nicht mehr warm. Im Inneren offenbarte sich uns eine Unterbrechung der Heizung, die auf einer Leiterplatte aufgedruckt war. Das konnten wir leider nicht reparieren, aber das Unterteil des Gerätes fand bei einem anderen Besucher eine neue Verwendung, der den gleichen Kocher aber mit einem anderen Defekt hatte."
anstiftung_1647,Anstiftung,DEU,German,Hair & Beauty item,Unknown,Unknown,????,Fixed,repaircafe-freital,2019-06-04,"Am Ladegerät war ein ausländischer Stecker angebracht, der über einen Adapter an das deutsche Stromnetz angeschlossen werden sollte. Dieser Adapter war sehr wackelig und so halfen wir dem Besitzer, einen neuen Eurostecker anzubringen."
anstiftung_1648,Anstiftung,DEU,German,Kettle,Unknown,Unknown,????,Repairable,repaircafe-freital,2019-06-04,"Der Deckel sprang auf Knopfdruck nicht mehr auf. In der Deckelmechanik war eine Feder gebrochen, die wir nicht ersetzen konnten. Der Deckel braucht weiterhin eine helfende Hand beim Öffnen."
anstiftung_1652,Anstiftung,DEU,German,Small kitchen item,Unknown,Unknown,????,Unknown,repaircafe-freital,2019-06-04,"funktionierte nicht mehr, wie es sollte. Nach dem Öffnen stellten wir fest, dass ein Zahnrad des Getriebes, das sinnvollerweise aus Kunststoff gefertigt war, sich stark abgenutzt hatte."
anstiftung_1653,Anstiftung,DEU,German,Laptop,Unknown,Unknown,????,End of life,repaircafe-freital,2019-06-04,Es gabe ein Problem der Dateizugriffsrechte unter Windows 10. Zu reparieren wird das mit vertretbarem Aufwand nicht sein. Wir legten ihr eine Neuinstallation ans Herz.
anstiftung_1654,Anstiftung,DEU,German,Sewing machine,Veritas,Unknown,????,Repairable,repaircafe-freital,2019-06-04,funktionierte nicht mehr. Das Anschlusskabel hatte eine Unterbrechung am Gerätestecker. Leider ließ sich das bei dem vergossenen Stecker nicht reparieren. Auch eine Ersatzteilbeschaffung wird sich schwierig gestalten - das Gerät ist schon sehr alt und im Internet war kein preiswertes Teil zu finden. Vielleicht klappt es in naher Zukunft noch.
anstiftung_1655,Anstiftung,DEU,German,Laptop,Unknown,Unknown,????,Repairable,repaircafe-freital,2019-06-04,"Tastatur streikte, weil jemand Saft darauf verschüttet hatte. Eine Reinigung war leider nicht möglich. Wir empfahlen dem Besitzer den Kauf einer neuen Tastatur und suchten im Internet auch gleich kompatible Modelle heraus."
anstiftung_1656,Anstiftung,DEU,German,Hi-Fi integrated,Unknown,Unknown,????,Unknown,repaircafe-freital,2019-06-04,"Es hatte das Problem, dass seine Wiedergabe immer mal wieder leise wurde. Durch Klopfen konnte der Effekt reproduziert werden. Das Auseinandernehmen gestaltete sich sehr kompliziert, weil einige Schrauben sehr gut versteckt waren. So reichte die Zeit leider nicht aus und wir werden beim nächsten Mal daran weiterarbeiten."
anstiftung_1657,Anstiftung,DEU,German,Hi-Fi integrated,Unknown,Unknown,????,Fixed,repaircafe-freital,2019-06-04,"Es funktionierte das CD-Laufwerk nicht, wenn man den Schalter auf „CD“ stellte. Wir haben die Optik des CD-Spielers und den Schalter gereinigt, dann ging es wieder."
anstiftung_1658,Anstiftung,DEU,German,Laptop,Unknown,Unknown,????,Repairable,repaircafe-freital,2019-06-04,"zeigte beim Einschalten die Meldung „CMOS battery low“ und ging wieder aus. Wir zerlegten gemeinsam das Gerät, was wegen versteckter Befestigungen sehr aufwändig war, und legten die Batterie frei. Der Besitzer besorgt eine neue und wir werden das Teil dann wieder zusammenbauen."
anstiftung_1659,Anstiftung,DEU,German,Battery/charger/adapter,Unknown,Unknown,????,Repairable,repaircafe-freital,2019-06-04,In der Steckdosenleiste „brutzelte“ es bei Belastung. Wir zerlegten sie und fanden starke Verschmutzungen in den Kontakten des Not-Aus-Schalters. Das reinigten wir und werden einen neuen Kontaktsatz bestellen und demnächst einbauen.
anstiftung_1660,Anstiftung,DEU,German,Watch/clock,Unknown,Unknown,????,Fixed,repaircafe-freital,2019-06-04,"hatte zu lange in der Sonne gestanden und seine Plastik-Zeiger hatte sich so verbogen, dass sie aneinander hängen blieben. Beim Öffnen des Gerätes fanden wir auch noch heraus, dass die Snooze-Taste nicht mehr funktionierte, weil ein Kontaktplättchen abgebrochen war. Das löteten wir wieder an und die Zeiger wurden gerichtet, damit ist der Wecker wieder i. O."
anstiftung_1661,Anstiftung,DEU,German,TV and gaming-related accessories,Philips,Unknown,????,Unknown,repaircafe-freital,2019-06-04,"einige Tasten funktionierten nicht mehr oder man musste sehr stark drücken. Wir zerlegten das Teil, aber es war ziemlich sauber, Reinigung brachte leider nichts, offenbar war die leitfähige Beschichtung des Gummi-Pads verschlissen."
anstiftung_1662,Anstiftung,DEU,German,TV and gaming-related accessories,Panasonic,Unknown,????,Fixed,repaircafe-freital,2019-06-04,Bei einer TV-Fernbedienung funktionierten einige Tasten nicht mehr oder man musste sehr stark drücken. Wir zerlegten das Teil und fanden klebrige Verschmutzungen auf der Leiterplatte und dem Gummi-Tastenpad. Nach der Reinigung funktionierten alle Tasten wieder.
anstiftung_1663,Anstiftung,DEU,German,Laptop,Unknown,Unknown,????,Fixed,repaircafe-freital,2019-06-04,"las DVDs nur noch selten ein, während bei CDs kein Problem bestand. Wir reinigten die Linse mit Alkohol und den Laser vorsichtig mit Druckluft. Das sorgte dafür, dass alle mitgebrachten „Problem-DVDs“ wieder spielten."
anstiftung_1664,Anstiftung,DEU,German,DLSR / Video Camera,Canon,Unknown,????,Fixed,repaircafe-freital,2019-06-04,Objektivverschluss blockiert. Nach einer Anleitung aus dem Internet wurde die Kamera zerlegt und der Fehler behoben.
anstiftung_1665,Anstiftung,DEU,German,Laptop,Unknown,Unknown,????,Fixed,repaircafe-freital,2019-06-04,Fortsetzung vom letzten Mal: Ersatztastatur eingebaut.
anstiftung_1666,Anstiftung,DEU,German,Toaster,Unknown,Unknown,????,End of life,repaircafe-freital,2019-06-04,sollte nicht im eingerasteten Zustand innehalten. Leider wollte er uns diesen Fehler nicht zeigen. Vermutlich hat die vorangegangene Reinigung der Besitzerin bereits geholfen.
anstiftung_1667,Anstiftung,DEU,German,TV and gaming-related accessories,Unknown,Unknown,????,End of life,repaircafe-freital,2019-06-04,"Funktionierte nicht mehr. Etliche Bauelemente waren kaputtgegangen, sodass er es als Ersatzteilspender für ein schon besorgtes Ersatzmodul aufheben wird."
anstiftung_1668,Anstiftung,DEU,German,Small kitchen item,Unknown,Unknown,????,Unknown,repaircafe-freital,2019-06-04,"funktionierte nicht mehr. Wir fanden eine kaputte Feinsicherung im Inneren, aber auch, nachdem wir sie ersetzt hatten, drehte sich noch nichts. Leider fanden wir nicht heraus, wie das Gerät zerstörungsfrei weiter zerlegt werden kann, um an den Rest der Elektronik und den Motor heranzukommen. Dieses Gerät war nicht reparierbar konstruiert."
anstiftung_1670,Anstiftung,DEU,German,Hi-Fi integrated,Sony,Unknown,2004,Fixed,repaircafe-freital,2019-06-04,"wollte keine Kassetten mehr abspielen.  Antriebstriemen verschlissen -> gewechselt.  Weiterhin war die Fluoreszenzanzeige der Anlage beim Einschalten immer sehr dunkel und leuchtete erst nach und nach heller. Im Internet fanden sich Reparaturtipps - allerdings für andere Typen - und glücklicherweise ein Schaltplan. Damit konnten wir einen defekten Elektrolytkondensator in der Spannungsversorgung des Displays ermitteln. Nachdem dieser gewechselt und das Display inklusive Scheibe gereinigt war, leuchtet es wi"
anstiftung_1671,Anstiftung,DEU,German,Sewing machine,Veritas,Unknown,????,Fixed,repaircafe-freital,2019-06-04,Fortsetzung vom letzten Mal: Wir konnten wir mit einem beschafften Ersatzteil helfen. Sie wird es zu Hause ausprobieren.
anstiftung_1672,Anstiftung,DEU,German,Small kitchen item,Unknown,Unknown,????,Fixed,repaircafe-freital,2019-06-04,"Wollte das ihm anvertraute Kühlgut nicht mehr frisch halten. Wir zerlegten das Gerät und suchten, von der Stromzuführung beginnend, nach dem Fehler. Wir fanden eine kalte Lötstelle auf der Steuerplatine. Nachdem diese neu verlötet war, funktionierte er wieder."
